2,1728,['1']
6,681,['1']
1,607,"['1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2']"
1,1677,"['1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1']"
1,1181,"['1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1']"
1,683,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '2', '1', '2']"
1,1048,"['1', '1', '1', '1', '1', '1', '1', '3', '1', '3', '4', '1', '1', '2', '3', '1', '1', '2']"
2,120,"['1', '1', '2', '1', '2']"
2,1345,['1']
3,283,['2']
1,200,"['1', '2', '1', '2', '1', '1', '2', '2', '1', '1', '1', '1']"
1,66,"['1', '3', '1', '2', '3', '1', '1', '1', '1', '2', '3', '1']"
2,1073,"['1', '1', '1']"
2,452,"['1', '1', '1', '1']"
1,2056,"['1', '1', '2', '1', '1', '1']"
1,2135,"['1', '1', '2', '1']"
1,946,"['1', '1', '2', '3', '2', '1', '1', '1', '1', '1', '2', '1']"
2,1635,"['1', '1', '2']"
1,800,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2']"
1,2143,"['1', '2', '1', '1', '1']"
1,1118,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1']"
1,1869,"['1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '1', '1']"
2,1483,"['2', '2']"
2,504,"['1', '3', '2', '1', '1']"
2,1054,"['1', '2']"
1,2368,"['1', '2']"
2,1327,['2']
1,138,"['2', '2', '3', '1', '1', '2', '1', '2', '3', '2', '2', '1', '2', '2']"
1,389,"['1', '1', '1', '1', '1', '1', '2', '3', '1', '1', '2']"
1,53,"['2', '1', '1', '1', '2', '2', '2']"
1,1952,"['1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,192,"['1', '1', '1', '1']"
6,672,['2']
1,2288,"['1', '2']"
5,1023,['1']
1,1358,"['1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '2']"
2,521,"['2', '1', '2', '3', '1', '2', '1', '2']"
1,1834,"['1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '2', '1']"
10,1620,['3']
2,1982,['2']
2,1948,"['1', '2']"
6,746,['1']
2,1147,"['1', '1', '2', '1', '1']"
1,1554,"['1', '2', '1', '2', '1', '1', '3', '1', '1', '1', '1', '1', '2', '3', '1', '1']"
2,1493,"['1', '2']"
2,1022,['1']
2,1313,"['3', '1', '1', '1', '1']"
1,1437,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '3', '4', '1', '2', '1', '1']"
1,2254,"['1', '1']"
1,250,"['1', '1', '2', '2', '1', '1', '2', '4', '5', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
4,730,['2']
1,487,"['1', '1', '1', '2', '1', '1', '1', '2', '3', '1', '1']"
2,640,['2']
1,615,"['1', '1', '1', '2', '3', '1', '1', '2', '1', '1', '2', '1', '1', '1']"
2,1283,['1']
1,1968,"['1', '1', '2', '1', '1', '1']"
4,475,"['1', '2']"
3,245,['1']
2,966,"['1', '1', '1']"
4,96,['1']
1,1372,"['1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
2,533,"['2', '2', '1', '2', '3']"
1,1259,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1']"
3,751,['1']
4,1100,['1']
2,446,"['1', '2', '4', '1', '2']"
3,291,['2']
2,290,['1']
1,1268,"['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '2', '1', '2', '1']"
2,468,"['1', '3', '1', '1']"
1,1127,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2']"
1,1471,"['1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1']"
4,405,['2']
1,1065,"['1', '1', '1', '1', '1', '1', '2', '1', '3', '1', '2', '1', '1', '1', '1']"
1,99,"['2', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1']"
3,1688,"['1', '1']"
1,155,"['1', '1', '1', '2', '1', '2', '2', '1', '2', '2', '1', '1', '1', '1', '1']"
1,1726,"['1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1']"
1,125,"['1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1']"
5,355,['1']
2,913,"['1', '1', '1']"
1,875,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
2,763,"['1', '1']"
3,69,['3']
1,1625,"['1', '1', '1', '1', '1', '3', '2', '1', '2', '3', '4', '1', '2', '1', '1']"
3,1312,['1']
4,560,['1']
1,821,"['1', '1', '3', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
4,1555,['2']
1,1467,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
1,1147,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '2']"
2,1706,['1']
1,312,"['1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '3', '1', '1', '1']"
2,811,['1']
2,66,"['2', '1', '1', '1', '1', '1', '1']"
2,391,"['1', '1', '1']"
2,1652,"['1', '1']"
2,1423,"['1', '2', '1', '1']"
5,223,['1']
5,598,['1']
1,1760,"['1', '1', '1', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1']"
4,1409,['2']
4,50,['1']
2,898,['1']
1,1092,"['1', '2', '1', '1', '1', '3', '2', '3', '1', '2', '2', '1', '1', '2']"
2,2102,"['1', '2']"
1,782,"['2', '1', '1', '1', '2', '1', '1', '1', '2', '1', '2', '3', '1', '1', '1', '1']"
1,886,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '2', '1']"
3,279,['1']
1,996,"['1', '1', '2', '1', '3', '5', '1', '1', '1', '1', '1', '1', '1', '2', '3', '2']"
4,898,['1']
3,747,['1']
1,1496,"['1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
3,1242,['2']
2,750,"['1', '1', '1', '1']"
2,1564,"['1', '2', '1', '1']"
3,1799,['1']
2,1664,"['1', '1', '2']"
3,1489,['3']
1,520,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1']"
3,1041,['2']
2,1005,"['1', '1']"
2,484,['1']
3,548,"['2', '1']"
3,1023,['4']
1,2062,"['1', '2', '3', '4', '1', '1', '1', '1', '2']"
5,33,['1']
2,1683,"['3', '1', '1']"
1,708,"['1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2']"
10,243,['2']
1,243,"['1', '1', '2', '3', '1', '1', '1', '1', '1', '2', '2', '2', '1']"
1,1850,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
2,870,['1']
1,1890,"['1', '1', '1', '1', '2', '1', '1', '2', '3', '1', '2']"
3,503,['2']
4,42,['1']
1,571,"['1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '2', '3', '1']"
5,1552,['2']
4,1396,['2']
1,377,"['1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1']"
3,1982,['1']
2,1119,"['2', '1', '2']"
2,26,"['1', '2', '1', '1', '1', '1', '1', '1']"
1,984,"['1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2']"
2,1222,"['1', '2', '1']"
3,455,['2']
3,1090,['3']
1,178,"['1', '1', '1', '2', '2', '3', '1', '1', '1', '2', '1', '1', '1', '2', '1', '4', '5', '6', '1', '1']"
4,27,['1']
1,1482,"['1', '1', '2', '3', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1']"
3,1397,"['1', '1']"
2,1795,"['1', '1', '1']"
7,335,['3']
7,1035,['1']
1,963,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
2,320,"['2', '1', '1', '1']"
1,2265,"['1', '1']"
1,2089,"['1', '1', '1', '1', '1']"
3,379,"['1', '2', '1']"
1,1226,"['2', '3', '4', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1']"
2,1402,"['1', '1']"
1,1572,"['1', '1', '1', '1', '1', '2', '2', '1', '1', '1']"
3,313,['2']
1,1778,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
10,168,['2']
1,1312,"['1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1']"
2,478,"['2', '2', '1']"
1,1235,"['1', '2', '3', '1', '1', '1', '1', '2', '3', '4', '1', '1', '3', '1', '2', '4', '1', '2']"
6,1048,['1']
2,2326,['1']
1,1622,"['1', '1', '1', '2', '3', '1', '1', '1', '2', '1', '1', '1', '1', '1']"
5,1187,['2']
2,303,"['1', '2', '2', '2']"
6,951,['2']
1,2225,"['1', '1']"
2,1410,"['1', '1']"
1,1889,"['1', '1', '1', '1', '1', '1', '2']"
4,1163,['2']
6,1714,['1']
1,2340,"['2', '1']"
2,435,"['1', '1', '1']"
2,1202,"['1', '1']"
1,775,"['1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2', '1', '2', '2']"
3,1379,['1']
1,1151,"['1', '2', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1']"
2,1922,['1']
2,1471,"['1', '3']"
2,1080,"['1', '1', '1', '1']"
2,70,"['1', '1', '1', '2', '3', '1', '1', '1']"
1,288,"['1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '2', '3', '1', '2']"
1,431,"['1', '2', '1', '1', '2', '3', '1', '1', '1', '1', '2', '3', '4', '5', '6', '7', '8', '1', '1', '1', '2']"
1,861,"['2', '3', '1', '1', '1', '3', '4', '1', '2', '1', '1', '1', '2', '3', '1', '1', '1', '1', '2']"
2,988,"['1', '2', '3']"
4,961,"['1', '1']"
2,1601,['1']
2,2040,['1']
2,94,"['1', '2', '1', '2', '1', '1']"
2,1836,['1']
2,650,"['2', '1', '1']"
1,1707,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
4,1666,['1']
1,21,"['2', '1', '2', '2', '2', '2', '3', '2']"
2,1092,"['1', '2', '1', '1', '1', '1']"
1,1646,"['1', '2', '1', '1', '2', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1']"
3,853,['2']
2,728,"['1', '1']"
1,1812,"['1', '1', '1', '2', '1', '1', '2', '3', '1', '2', '1', '1', '3', '1', '1', '1', '2']"
2,1525,"['2', '1', '2', '1', '2']"
4,1138,['1']
2,176,"['1', '1', '1']"
1,580,"['2', '1', '2', '1', '2', '1', '1', '2', '1', '2', '3', '4', '1', '1', '1', '1', '2']"
1,1280,"['1', '2', '1', '1', '2', '1', '1', '1', '2', '2']"
1,2224,"['1', '2', '3', '1', '2']"
2,2094,"['1', '2']"
2,673,"['2', '1']"
1,939,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1']"
2,115,"['1', '1', '1', '1', '1', '1']"
1,2075,"['1', '1', '2', '1', '2', '1']"
1,726,"['1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1']"
2,1308,"['2', '1']"
5,565,['1']
2,1727,['1']
2,1443,['1']
4,1424,['1']
1,2325,['1']
1,606,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
1,403,"['1', '3', '1', '1', '1', '2', '3', '4', '1', '1', '2', '1', '2', '2', '1', '2', '1', '1']"
1,1670,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
2,123,"['1', '2', '1', '1', '1', '2']"
6,337,['2']
1,203,"['1', '1', '2', '1', '2', '1', '1', '2', '1', '2', '1', '3', '1', '1', '1', '1', '2', '1', '2']"
1,67,"['1', '2', '1', '2', '1', '2', '2', '1', '1', '2', '3', '1', '2', '3', '4', '2', '1', '2', '3', '4', '1', '2', '1']"
2,1072,"['1', '1', '1']"
2,38,"['1', '1', '1', '1', '1']"
2,455,"['1', '1']"
1,2132,"['1', '1', '1', '1']"
1,947,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1']"
1,658,"['1', '1', '1', '1', '2', '3', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2', '1']"
6,324,['3']
2,1634,"['2', '1']"
1,807,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1']"
1,1256,"['1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '3', '4', '1']"
1,2142,"['1', '1', '2', '1']"
1,1868,"['1', '2', '1', '1', '2', '1', '1', '1', '1', '1']"
2,54,"['1', '1', '1', '1']"
2,1480,"['1', '2']"
2,503,['1']
2,1057,"['1', '2']"
2,1326,"['1', '2']"
4,1090,['2']
3,1915,['1']
1,52,"['1', '2', '3', '1', '1', '2', '1', '1', '2', '1']"
2,193,"['1', '2']"
1,2289,"['1', '1']"
1,1561,"['1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1']"
6,167,['1']
2,520,['2']
1,1835,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
4,420,['1']
1,1557,"['1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1']"
2,880,"['2', '1', '2', '2', '1']"
2,1531,"['1', '1', '2', '1', '1', '1']"
2,1023,"['1', '1', '3', '1']"
2,1310,"['1', '1']"
1,335,"['1', '1', '2', '1', '1', '1', '2', '5', '6', '1', '3', '1', '2', '1']"
1,1434,"['1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '2', '3', '1', '1', '1', '1', '2']"
1,2253,"['1', '1']"
1,251,"['1', '1', '2', '1', '1', '1', '1']"
1,486,"['1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1']"
1,1969,"['1', '1', '3', '1', '1', '1', '1']"
2,961,"['1', '2']"
1,1669,"['1', '3', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '3']"
2,2245,"['1', '3', '4']"
2,1245,['1']
1,1375,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
3,266,"['1', '2']"
12,262,['1']
1,1524,"['1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '2']"
4,1451,['2']
2,1099,"['1', '1']"
6,208,['2']
1,2008,"['1', '2', '1', '1', '1', '1', '1', '1']"
1,1346,"['1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '2']"
2,469,['1']
2,556,"['1', '1', '1', '1']"
1,1128,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1']"
1,1476,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']"
4,1370,['1']
1,1064,"['1', '2', '2', '1', '1', '2', '1', '1', '1', '2', '3', '1', '2', '1', '1', '1', '2', '1']"
1,98,"['1', '2', '2', '1', '1', '1', '1', '1', '1']"
1,154,"['1', '2', '1', '1', '1', '1', '1', '2', '1', '2', '3', '1', '2', '1']"
1,1727,"['1', '1', '1', '1', '2', '1', '2', '3', '1', '1', '1', '1', '1']"
1,126,"['1', '1', '1', '2', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1']"
5,678,['4']
32,297,['1']
1,872,"['1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,762,"['1', '1']"
3,40,"['1', '1']"
1,820,"['1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '3', '2']"
4,1552,['2']
1,1466,"['1', '2', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1']"
1,182,"['1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '4', '1', '3', '1']"
1,311,"['1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '3', '1', '1', '1']"
1,359,"['1', '1', '2', '3', '2', '1', '1', '2', '1', '1', '1', '2', '1', '3', '1', '2']"
2,810,"['1', '2']"
2,69,"['1', '2', '1', '1', '1', '1', '1']"
2,743,['4']
4,609,['1']
2,396,"['1', '1', '1']"
2,1651,"['1', '1', '2', '1']"
2,1424,"['2', '1']"
5,222,['2']
1,1761,"['1', '1', '1', '2', '1', '1', '1', '1', '1']"
1,1911,"['1', '1', '1', '1', '1', '1', '1', '1', '1']"
1,1093,"['1', '1', '1', '2', '3', '4', '1', '1', '3', '1', '1', '1', '1', '1']"
2,2103,"['1', '1']"
3,528,"['1', '3']"
1,783,"['1', '1', '3', '1', '1', '1', '1', '1', '2', '1', '2', '3', '1', '2', '1', '3', '4']"
1,885,"['1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1']"
1,991,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
2,1520,"['1', '1', '1']"
1,2301,['1']
3,744,"['1', '1']"
1,1497,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
3,1241,['1']
2,751,"['1', '1']"
4,2054,['2']
4,270,['1']
2,1605,"['2', '1']"
4,316,['1']
2,1665,['1']
3,1488,"['1', '1']"
1,521,"['1', '1', '3', '1', '1', '1', '1', '2', '1', '2', '2', '1', '1', '2', '1', '2']"
2,1453,"['1', '4', '1', '2']"
1,979,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2']"
3,308,['1']
2,1002,"['1', '2']"
2,485,"['1', '1', '1']"
3,549,['5']
1,2063,"['1', '1', '1', '1', '1']"
3,1699,['1']
1,1308,"['1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1']"
1,709,"['1', '2', '1', '1', '2', '3', '4', '1', '2', '3', '1', '1', '1', '1', '2', '3', '4', '1', '1', '1', '1', '2']"
3,235,['1']
4,539,['1']
1,1638,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1']"
1,242,"['1', '1', '2', '1', '1', '2', '1', '3', '1', '2', '1', '1', '1', '2', '1']"
5,118,['2']
1,630,"['1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '1', '1', '1', '3', '1', '1', '2', '1']"
1,1939,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
3,1936,['1']
3,676,['2']
1,1851,"['2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
2,2036,"['1', '2']"
1,1891,"['1', '1', '1', '2', '1', '1', '2', '3', '1', '1', '1', '1', '2']"
3,504,['2']
4,45,['1']
1,570,"['1', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '3', '1', '2', '1']"
1,376,"['1', '2', '1', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
2,21,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2']"
3,603,['1']
4,117,['1']
3,1342,['1']
2,474,"['1', '3', '1', '1']"
6,806,['2']
5,625,['1']
4,2094,['1']
1,467,"['1', '2', '1', '1', '1', '2', '4', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3']"
2,2230,"['1', '3']"
3,1396,['1']
2,2024,['1']
2,794,"['2', '1', '1']"
2,1865,"['1', '2']"
3,378,"['1', '2', '2']"
7,108,['1']
1,1571,"['1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1']"
3,312,['2']
3,477,['2']
2,1966,['1']
1,1311,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '1']"
3,787,['2']
1,1236,"['1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1']"
1,102,"['1', '2', '1', '2', '1', '1', '2', '3', '1', '1', '1', '2']"
2,2069,['1']
1,1621,"['1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1']"
2,302,"['1', '1', '2', '2', '1', '1']"
4,211,['1']
1,1848,"['1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
2,1413,"['1', '1', '2']"
1,1888,"['1', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '2']"
3,729,['1']
1,2343,['1']
2,434,"['3', '4', '2', '2', '4', '1']"
2,1203,['1']
1,774,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '1']"
3,107,"['1', '1']"
3,1625,['1']
1,1055,"['1', '2', '1', '1', '1', '2', '3', '1', '1', '1', '1', '1', '2', '3', '1', '1']"
1,1150,"['1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '3', '4', '1', '1', '2']"
2,1925,"['1', '3', '1', '1']"
3,1505,['2']
2,1470,['2']
2,71,"['1', '1', '1', '1', '1', '2', '1', '1']"
1,860,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '3', '1', '2', '1']"
1,762,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1']"
2,138,"['1', '1', '1', '1', '1', '1', '1', '1', '1']"
6,1776,['2']
4,960,['2']
1,1106,"['1', '1', '1', '3', '4', '1', '1', '2', '1', '1', '2']"
4,197,['1']
1,693,"['1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '3', '1']"
2,95,"['1', '1']"
2,1835,['1']
1,269,"['1', '1', '1', '2', '1', '2', '2', '1', '2', '3', '4', '1', '2', '3', '1', '1', '1', '3', '1', '2']"
2,1951,"['1', '1']"
4,701,['1']
1,22,"['2', '1', '2', '2', '1', '2', '1', '2', '1', '3', '1', '2', '1']"
3,342,['2']
6,358,['1']
1,1641,"['1', '1', '2', '1', '3', '4', '1', '1', '1', '1', '1', '1', '1', '2', '1', '1', '1']"
2,445,"['2', '1', '1', '1', '1']"
2,617,"['1', '2', '1', '3', '2']"
1,2158,"['1', '2', '1', '1']"
4,141,['2']
1,1813,"['1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '2', '1']"
4,372,['2']
3,930,['1']
2,177,"['1', '1', '1', '2']"
7,1854,['3']
1,581,"['1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1']"
1,1283,"['1', '2', '3', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1']"
2,2095,['1']
1,195,"['1', '1', '1', '1', '1', '1', '1', '1', '2']"
3,167,['2']
2,672,['1']
4,926,['1']
1,1845,"['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
1,938,"['1', '2', '1', '2', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '2']"
6,1300,['2']
2,116,"['1', '2', '1', '1', '1', '2', '1', '1', '1']"
1,2074,"['1', '1', '2', '3', '1', '1', '1', '2']"
4,264,['1']
2,232,"['1', '1', '1', '1', '1']"
1,1687,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2']"
1,535,"['1', '2', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1']"
2,1726,['1']
2,1271,"['2', '2', '3']"
2,1569,['2']
6,340,['1']
4,85,['1']
1,2324,['1']
1,1390,"['1', '1', '1', '1', '2', '3', '1', '2', '3', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1']"
1,1209,"['1', '2', '1', '1', '1', '2', '3', '1', '2', '1', '1', '1', '1', '1', '1']"
1,1671,"['1', '1', '1', '1', '2', '1', '2', '2', '1', '1', '1', '2', '3', '1', '2']"
4,69,['1']
2,122,"['1', '2', '1', '1', '1', '3', '1', '1']"
3,281,['1']
1,202,"['1', '1', '2', '3', '1', '1', '3', '1', '1', '2', '2', '3', '1', '2', '1']"
10,345,['2']
2,1071,['2']
2,39,"['1', '2', '1', '1', '1', '1', '1', '2', '1', '1']"
2,1344,"['1', '1']"
1,2133,"['1', '2', '3', '4', '1']"
1,944,"['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '1', '1']"
1,659,"['1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '1']"
2,1981,['1']
1,806,"['1', '2', '1', '1', '2', '1', '3', '1', '1', '2', '3', '1', '2', '3', '1', '1', '1', '1', '1']"
1,2141,"['1', '1', '2', '1', '1']"
2,55,"['1', '1', '1', '1', '1', '2', '1']"
2,502,"['1', '1', '6', '1']"
2,1056,['1']
2,1325,"['1', '1', '2']"
1,1335,"['1', '2', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '2']"
4,1120,['1']
3,1524,"['1', '2']"
1,9,"['2', '1', '1', '3', '1', '2', '1', '2', '2', '1']"
4,2268,['2']
3,146,['1']
4,1747,['1']
2,189,"['1', '1', '2']"
2,589,['1']
3,9,['1']
1,1556,"['1', '2', '1', '2', '1', '2', '3', '1', '1', '2', '1', '1', '1', '1', '1', '3']"
1,2222,"['1', '1']"
2,1311,"['1', '1', '1']"
1,334,"['1', '2', '1', '1', '1', '3', '2', '1', '2', '3', '1', '1', '1']"
1,1435,"['1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2']"
1,2252,"['1', '1']"
1,256,"['1', '1', '2', '1', '2', '3', '1', '1', '5', '1', '1', '1', '2']"
1,485,"['1', '1', '1', '2', '3', '1', '1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '1']"
1,1618,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1']"
1,1155,"['1', '2', '4', '1', '2', '1', '1', '2', '1', '1', '1', '1', '3', '4', '1', '1', '1', '1']"
6,1447,['1']
1,1362,"['1', '3', '4', '3', '1', '3', '1', '1', '2', '3', '1', '1', '1', '1', '1', '1', '1']"
2,960,"['1', '2', '1']"
4,94,['1']
1,1668,"['1', '2', '2', '1', '1', '3', '4', '5', '1', '1', '1', '1', '1', '2']"
1,402,"['1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '2']"
2,531,"['1', '2', '1', '1']"
1,799,"['1', '1', '1', '2', '3', '1', '1', '1', '1', '3', '4', '1', '2', '1', '2', '1', '1', '1']"
1,1525,"['1', '1', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1']"
3,1703,['1']
6,415,['2']
6,209,"['1', '2']"
3,1339,['2']
6,1702,['2']
1,2009,"['1', '1', '1', '1', '1', '3']"
2,935,['1']
1,1129,"['2', '1', '2', '1', '1', '1', '2', '1', '2', '1', '1', '1', '2']"
1,1477,"['1', '1', '1', '2', '1', '2', '2', '1', '1']"
4,407,['1']
1,1067,"['1', '2', '1', '2', '1', '2', '1', '1', '1', '2', '1', '1', '1', '1', '3', '1', '2']"
3,1686,['1']
1,157,"['1', '1', '1', '2', '3', '1', '2', '3', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2']"
1,1724,"['1', '1', '1', '2', '1', '2', '1', '1', '2', '3', '2', '1', '1']"
3,641,['2']
1,127,"['1', '2', '2', '1', '2', '2', '1', '2', '1', '1', '2', '1']"
2,1042,"['1', '1', '1']"
1,873,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
2,761,"['2', '2', '4', '1']"
3,67,['1']
8,419,['1']
3,1314,['1']
3,41,['1']
1,823,"['1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1']"
3,711,['2']
1,1461,"['1', '1', '1', '1', '1', '1', '2', '1', '1', '3', '1', '2', '1', '1', '1', '1']"
4,836,['2']
1,1014,"['1', '1', '2', '1', '1', '3', '1', '2', '1', '2', '3', '4', '1', '1', '2', '1', '2']"
20,1023,['2']
1,183,"['2', '1', '1', '1', '1', '1', '1', '1']"
1,310,"['1', '2', '1', '1', '2', '1', '1', '1', '3', '1', '2', '3', '1']"
5,395,['1']
