BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
847,154,1,2020-08-28 23:19:54,22.000000,"F2038",1,4
847,154,2,2020-08-23 22:54:09,22.000000,"F3150",1,3
847,156,1,2020-08-20 23:22:55,30.000000,"F3516",1,4
847,156,1,2020-08-22 23:00:56,30.000000,"F2225",1,1
847,156,1,2020-08-29 22:53:50,30.000000,"F4091",1,4
847,161,1,2020-08-26 22:55:53,12.000000,"F0000",1,4
847,163,1,2020-08-17 23:58:19,20.000000,"F4723",1,3
847,169,1,2020-08-22 23:00:56,25.000000,"F2225",3,3
848,128,1,2020-08-18 22:51:52,25.000000,"F4852",1,3
848,130,1,2020-08-20 23:23:50,21.000000,"F2966",1,4
848,130,1,2020-08-28 23:20:10,21.000000,"F4772",2,5
848,134,1,2020-08-28 23:20:10,15.000000,"F4772",1,1
848,135,1,2020-08-17 23:58:24,21.000000,"F2487",1,3
848,139,1,2020-08-27 23:35:48,21.000000,"F4795",1,3
848,148,1,2020-08-24 22:59:42,90.000000,"F3711",1,5
848,151,1,2020-08-21 23:36:47,12.000000,"F3822",1,2
848,154,1,2020-08-17 23:58:24,22.000000,"F2487",2,5
848,154,1,2020-08-19 22:28:40,22.000000,"F3634",2,4
848,154,1,2020-08-22 23:01:01,22.000000,"F3179",1,5
848,154,1,2020-08-23 22:54:12,22.000000,"F2286",1,5
848,156,1,2020-08-29 22:53:54,30.000000,"F2449",1,2
848,156,3,2020-08-25 23:07:56,30.000000,"F1439",1,4
848,157,1,2020-08-20 23:23:50,32.000000,"F2966",2,1
848,161,2,2020-08-26 22:56:26,12.000000,"F0000",1,4
848,163,1,2020-08-19 22:28:40,20.000000,"F3634",1,3
848,170,1,2020-08-19 22:28:40,20.000000,"F3634",3,5
849,107,1,2020-08-25 23:08:04,10.000000,"F3884",2,5
849,128,1,2020-08-17 23:58:29,25.000000,"F4353",1,4
849,128,1,2020-08-20 23:23:57,25.000000,"F2541",1,5
849,134,1,2020-08-18 22:52:01,15.000000,"F0000",1,2
849,134,1,2020-08-21 23:36:51,15.000000,"F4314",1,1
849,136,1,2020-08-24 23:00:02,25.000000,"F0000",1,4
849,138,1,2020-08-25 23:08:04,22.000000,"F3884",1,3
849,139,1,2020-08-19 22:28:44,21.000000,"F3258",2,2
849,151,2,2020-08-28 23:20:15,12.000000,"F4684",2,2
849,154,1,2020-08-19 22:28:44,22.000000,"F3258",1,3
849,154,1,2020-08-26 22:56:34,22.000000,"F2036",1,5
849,156,1,2020-08-22 23:01:05,30.000000,"F1636",1,3
849,156,1,2020-08-24 23:00:02,30.000000,"F0000",2,5
849,156,1,2020-08-27 23:35:54,30.000000,"F4795",1,4
849,159,1,2020-08-23 22:54:16,20.000000,"F4167",2,3
849,160,2,2020-08-23 22:54:16,25.000000,"F4167",1,5
849,163,1,2020-08-17 23:58:29,20.000000,"F4353",2,1
849,164,1,2020-08-28 23:20:15,81.000000,"F4684",1,3
849,169,1,2020-08-29 22:53:59,25.000000,"F2449",1,1
850,15,1,2020-08-27 23:36:05,35.000000,"F4795",1,1
850,26,2,2020-08-24 23:00:10,5.000000,"F4194",2,5
850,74,1,2020-08-22 23:01:08,25.000000,"F5903",1,2
850,107,1,2020-08-19 22:28:49,10.000000,"F3651",1,4
850,134,1,2020-08-17 23:58:32,15.000000,"F2542",1,1
850,138,1,2020-08-28 23:20:20,22.000000,"F2496",1,1
850,140,3,2020-08-18 22:52:09,26.000000,"F2228",1,1
850,155,1,2020-08-20 23:24:00,27.000000,"F2402",1,2
850,155,1,2020-08-21 23:36:56,27.000000,"F2346",1,2
850,155,1,2020-08-26 22:56:40,27.000000,"F4623",1,5
850,156,1,2020-08-25 23:08:16,30.000000,"F4558",2,3
850,156,2,2020-08-24 23:00:10,30.000000,"F4194",1,5
850,159,1,2020-08-23 22:54:19,20.000000,"F2345",1,3
850,160,1,2020-08-29 22:54:23,25.000000,"F4281",1,5
850,173,1,2020-08-25 23:08:16,45.000000,"F4558",1,2
851,12,1,2020-08-18 22:52:20,30.000000,"F2399",2,5
851,12,1,2020-08-25 23:08:20,30.000000,"F4786",2,5
851,26,1,2020-08-23 22:54:43,5.000000,"F3064",2,1
851,46,1,2020-08-20 23:24:12,18.000000,"F1678",1,4
851,46,1,2020-08-22 23:01:16,18.000000,"F3112",1,1
851,128,1,2020-08-17 23:58:43,25.000000,"F4290",1,5
851,128,2,2020-08-26 22:56:47,25.000000,"F2699",1,4
851,134,1,2020-08-21 23:37:00,15.000000,"F3512",2,3
851,134,1,2020-08-24 23:00:16,15.000000,"F3156",1,3
851,138,1,2020-08-23 22:54:43,22.000000,"F3064",1,5
851,138,1,2020-08-28 23:20:28,22.000000,"F4682",1,5
851,140,1,2020-08-22 23:01:16,26.000000,"F3112",3,1
851,154,1,2020-08-19 22:28:55,22.000000,"F3740",1,2
851,154,1,2020-08-26 22:56:47,22.000000,"F2699",2,1
851,154,1,2020-08-27 23:36:10,22.000000,"F2903",1,2
851,154,1,2020-08-29 22:54:26,22.000000,"F2128",1,5
851,155,1,2020-08-28 23:20:28,27.000000,"F4682",2,4
851,156,1,2020-08-17 23:58:43,30.000000,"F4290",2,3
851,156,1,2020-08-22 23:01:16,30.000000,"F3112",2,2
851,157,1,2020-08-25 23:08:20,32.000000,"F4786",1,4
851,159,1,2020-08-19 22:28:55,20.000000,"F3740",3,3
851,159,2,2020-08-18 22:52:20,20.000000,"F2399",1,4
851,163,1,2020-08-21 23:37:00,20.000000,"F3512",1,4
851,167,1,2020-08-19 22:28:55,10.000000,"F3740",2,1
852,2,1,2020-08-22 23:01:45,8.000000,"F3587",1,4
852,12,1,2020-08-19 22:29:00,30.000000,"F4791",1,5
852,15,1,2020-08-25 23:08:27,35.000000,"F4786",1,5
852,51,1,2020-08-29 22:54:34,15.000000,"F4773",1,4
852,123,1,2020-08-22 23:01:45,8.000000,"F3587",2,4
852,128,1,2020-08-20 23:24:21,25.000000,"F2606",1,4
852,128,1,2020-08-26 22:56:57,25.000000,"F2098",1,4
852,129,1,2020-08-21 23:37:08,16.000000,"F5494",3,1
852,134,1,2020-08-27 23:36:15,15.000000,"F4600",1,1
852,139,1,2020-08-28 23:20:34,21.000000,"F2022",1,1
852,151,1,2020-08-21 23:37:08,12.000000,"F5494",1,2
852,151,2,2020-08-21 23:37:08,12.000000,"F5494",2,1
852,154,1,2020-08-17 23:58:47,22.000000,"F1620",1,3
852,155,1,2020-08-26 22:56:57,27.000000,"F2098",3,2
852,156,1,2020-08-24 23:00:37,30.000000,"F3711",1,1
852,161,1,2020-08-23 22:55:04,12.000000,"F2587",1,1
852,163,1,2020-08-18 22:52:32,20.000000,"F4102",1,2
852,168,1,2020-08-26 22:56:57,27.000000,"F2098",2,2
852,169,1,2020-08-28 23:20:34,25.000000,"F2022",2,5
853,2,1,2020-08-20 23:24:28,8.000000,"F2717",1,1
853,12,1,2020-08-19 22:29:04,30.000000,"F2603",1,2
853,128,1,2020-08-21 23:37:14,25.000000,"F3398",1,4
853,128,1,2020-08-24 23:01:04,25.000000,"F2333",1,3
853,134,1,2020-08-22 23:01:53,15.000000,"F3471",2,2
853,135,1,2020-08-27 23:36:25,21.000000,"F2028",1,3
853,135,1,2020-08-29 22:54:39,21.000000,"F3694",1,1
853,138,2,2020-08-24 23:01:04,22.000000,"F2333",2,3
853,140,2,2020-08-18 22:52:42,26.000000,"F2636",1,2
853,148,1,2020-08-22 23:01:53,90.000000,"F3471",1,4
853,154,1,2020-08-18 22:52:42,22.000000,"F2636",3,2
853,154,1,2020-08-25 23:08:35,22.000000,"F3331",1,1
853,155,1,2020-08-20 23:24:28,27.000000,"F2717",2,1
853,155,1,2020-08-21 23:37:14,27.000000,"F3398",2,5
853,155,1,2020-08-24 23:01:04,27.000000,"F2333",3,5
853,156,1,2020-08-23 22:55:07,30.000000,"F2052",1,2
853,157,1,2020-08-17 23:58:50,32.000000,"F4799",1,5
853,159,1,2020-08-18 22:52:42,20.000000,"F2636",2,5
854,4,1,2020-08-27 23:36:31,21.000000,"F4793",1,5
854,15,1,2020-08-26 22:57:26,35.000000,"F2246",1,3
854,18,1,2020-08-29 22:54:43,55.000000,"F4757",1,5
854,19,1,2020-08-21 23:37:19,20.000000,"F3315",2,4
854,108,1,2020-08-20 23:24:36,20.000000,"F4775",2,3
854,123,2,2020-08-20 23:24:36,8.000000,"F4775",1,1
854,128,1,2020-08-17 23:58:55,25.000000,"F4486",1,5
854,128,1,2020-08-18 22:52:47,25.000000,"F4682",1,5
854,138,1,2020-08-28 23:20:52,22.000000,"F4592",1,4
854,140,1,2020-08-19 22:29:09,26.000000,"F2593",1,1
854,154,1,2020-08-18 22:52:47,22.000000,"F4682",2,4
854,154,1,2020-08-19 22:29:09,22.000000,"F2593",2,4
854,154,1,2020-08-25 23:08:41,22.000000,"F4665",2,4
854,154,2,2020-08-22 23:02:01,22.000000,"F3294",1,2
854,155,1,2020-08-26 22:57:26,27.000000,"F2246",2,3
854,155,5,2020-08-24 23:01:16,27.000000,"F3696",1,2
854,156,1,2020-08-23 22:55:10,30.000000,"F1137",1,2
854,156,1,2020-08-24 23:01:16,30.000000,"F3696",2,4
854,157,2,2020-08-21 23:37:19,32.000000,"F3315",1,3
854,168,1,2020-08-25 23:08:41,27.000000,"F4665",1,2
855,16,1,2020-08-17 23:58:58,5.000000,"F0000",1,1
855,123,1,2020-08-20 23:24:47,8.000000,"F3756",1,5
855,128,1,2020-08-24 23:01:31,25.000000,"F2790",1,4
855,132,1,2020-08-28 23:21:15,21.000000,"F3423",3,3
855,135,1,2020-08-25 23:08:48,21.000000,"F2821",1,5
855,138,1,2020-08-26 22:57:34,22.000000,"F2625",2,5
855,138,1,2020-08-29 22:54:59,22.000000,"F2122",1,2
855,148,1,2020-08-19 22:29:17,90.000000,"F2094",1,4
855,151,3,2020-08-28 23:21:15,12.000000,"F3423",2,2
855,154,1,2020-08-27 23:36:37,22.000000,"F4793",1,4
855,154,1,2020-08-28 23:21:15,22.000000,"F3423",5,4
855,154,1,2020-08-29 22:54:59,22.000000,"F2122",2,3
855,154,2,2020-08-20 23:24:47,22.000000,"F3756",2,4
855,155,1,2020-08-26 22:57:34,27.000000,"F2625",1,3
855,156,1,2020-08-22 23:02:03,30.000000,"F3323",1,1
855,159,1,2020-08-20 23:24:47,20.000000,"F3756",3,4
855,163,1,2020-08-21 23:37:23,20.000000,"F4586",1,2
855,164,1,2020-08-28 23:21:15,81.000000,"F3423",1,5
855,169,1,2020-08-19 22:29:17,25.000000,"F2094",2,4
855,170,1,2020-08-28 23:21:15,20.000000,"F3423",4,3
856,12,1,2020-08-17 23:59:12,30.000000,"F0000",1,5
856,15,1,2020-08-25 23:09:04,35.000000,"F4584",2,4
856,124,1,2020-08-29 22:55:03,25.000000,"F3133",1,4
856,128,1,2020-08-20 23:24:54,25.000000,"F4782",1,3
856,128,1,2020-08-24 23:02:03,25.000000,"F2232",1,5
856,130,1,2020-08-23 22:55:33,21.000000,"F2745",1,3
856,135,1,2020-08-19 22:29:34,21.000000,"F0000",2,2
856,135,1,2020-08-27 23:36:42,21.000000,"F5494",1,3
856,138,4,2020-08-28 23:21:32,22.000000,"F2316",1,5
856,148,2,2020-08-19 22:29:34,90.000000,"F0000",1,5
856,151,3,2020-08-21 23:37:30,12.000000,"F5545",2,1
856,151,3,2020-08-26 22:57:42,12.000000,"F3855",2,1
856,154,1,2020-08-20 23:24:54,22.000000,"F4782",2,5
856,155,1,2020-08-21 23:37:30,27.000000,"F5545",1,5
856,156,1,2020-08-17 23:59:12,30.000000,"F0000",2,5
856,156,1,2020-08-22 23:02:14,30.000000,"F2125",1,3
856,157,2,2020-08-25 23:09:04,32.000000,"F4584",1,2
856,159,1,2020-08-18 22:53:07,20.000000,"F4814",1,3
856,164,1,2020-08-21 23:37:30,81.000000,"F5545",3,4
856,164,1,2020-08-26 22:57:42,81.000000,"F3855",1,3
857,12,1,2020-08-18 22:53:09,30.000000,"F2552",1,4
857,14,1,2020-08-22 23:02:21,10.000000,"F3694",1,3
857,107,2,2020-08-25 23:09:11,10.000000,"F2494",1,3
857,124,1,2020-08-29 22:55:07,25.000000,"F2935",1,3
857,128,1,2020-08-17 23:59:26,25.000000,"F2548",1,5
857,128,1,2020-08-20 23:25:28,25.000000,"F5548",1,5
857,128,1,2020-08-21 23:37:35,25.000000,"F3476",1,5
857,128,1,2020-08-23 22:55:39,25.000000,"F3356",1,5
857,128,1,2020-08-26 22:57:46,25.000000,"F2749",2,4
857,135,1,2020-08-28 23:21:47,21.000000,"F2228",2,4
857,138,2,2020-08-28 23:21:47,22.000000,"F2228",1,3
857,140,1,2020-08-17 23:59:26,26.000000,"F2548",2,1
857,140,1,2020-08-26 22:57:46,26.000000,"F2749",1,1
857,154,1,2020-08-19 22:29:51,22.000000,"F3020",1,3
857,155,1,2020-08-20 23:25:28,27.000000,"F5548",2,3
857,156,1,2020-08-17 23:59:26,30.000000,"F2548",3,2
857,156,1,2020-08-24 23:02:08,30.000000,"F0000",1,3
857,156,1,2020-08-27 23:36:46,30.000000,"F2032",1,5
857,170,1,2020-08-22 23:02:21,20.000000,"F3694",2,2
858,4,1,2020-08-27 23:36:50,21.000000,"F4626",1,3
858,12,1,2020-08-22 23:02:29,30.000000,"F1132",1,5
858,18,2,2020-08-28 23:21:50,55.000000,"F2378",1,5
858,19,4,2020-08-20 23:26:05,20.000000,"F3855",2,1
858,21,2,2020-08-20 23:26:05,30.000000,"F3855",1,2
858,46,1,2020-08-20 23:26:05,18.000000,"F3855",3,5
858,46,1,2020-08-23 22:55:46,18.000000,"F3147",1,5
858,108,1,2020-08-20 23:26:05,20.000000,"F3855",4,2
858,128,1,2020-08-24 23:02:26,25.000000,"F1380",1,5
858,130,1,2020-08-22 23:02:29,21.000000,"F1132",2,5
858,135,1,2020-08-19 22:29:59,21.000000,"F2354",1,1
858,140,1,2020-08-21 23:37:39,26.000000,"F2494",1,3
858,146,2,2020-08-18 22:54:00,85.000000,"F0000",1,5
858,151,4,2020-08-18 22:54:00,12.000000,"F0000",3,2
858,154,1,2020-08-17 23:59:31,22.000000,"F2272",1,4
858,154,1,2020-08-25 23:09:16,22.000000,"F3219",1,5
858,154,1,2020-08-26 22:57:51,22.000000,"F2246",1,4
858,154,2,2020-08-29 22:55:21,22.000000,"F2081",1,5
858,156,1,2020-08-17 23:59:31,30.000000,"F2272",2,3
858,156,1,2020-08-22 23:02:29,30.000000,"F1132",3,5
858,166,1,2020-08-18 22:54:00,85.000000,"F0000",2,5
858,169,1,2020-08-19 22:29:59,25.000000,"F2354",2,4
859,14,1,2020-08-22 23:02:35,10.000000,"F3439",2,5
859,15,1,2020-08-22 23:02:35,35.000000,"F3439",1,2
859,15,1,2020-08-28 23:21:57,35.000000,"F2090",2,4
859,108,1,2020-08-20 23:26:12,20.000000,"F3406",1,5
859,128,1,2020-08-21 23:37:45,25.000000,"F3275",1,5
859,128,1,2020-08-26 22:58:24,25.000000,"F2728",1,5
859,128,2,2020-08-24 23:02:34,25.000000,"F2825",1,3
859,128,6,2020-08-26 22:58:24,25.000000,"F2728",2,4
859,134,1,2020-08-17 23:59:35,15.000000,"F2116",1,1
859,134,1,2020-08-18 22:54:08,15.000000,"F4671",1,3
859,138,1,2020-08-24 23:02:34,22.000000,"F2825",2,5
859,138,1,2020-08-28 23:21:57,22.000000,"F2090",1,4
859,138,1,2020-08-29 22:55:31,22.000000,"F2124",1,3
859,154,1,2020-08-19 22:30:11,22.000000,"F4818",1,2
859,154,1,2020-08-21 23:37:45,22.000000,"F3275",2,4
859,154,1,2020-08-23 22:55:52,22.000000,"F3529",1,2
859,154,1,2020-08-27 23:36:58,22.000000,"F2888",1,3
859,154,7,2020-08-26 22:58:24,22.000000,"F2728",3,3
859,156,1,2020-08-25 23:10:07,30.000000,"F2781",1,4
859,159,1,2020-08-20 23:26:12,20.000000,"F3406",2,3
859,159,1,2020-08-20 23:26:12,20.000000,"F3406",3,3
859,159,1,2020-08-24 23:02:34,20.000000,"F2825",3,2
859,159,1,2020-08-29 22:55:31,20.000000,"F2124",2,1
859,161,5,2020-08-26 22:58:24,12.000000,"F2728",4,3
859,167,1,2020-08-27 23:36:58,10.000000,"F2888",2,1
859,170,1,2020-08-28 23:21:57,20.000000,"F2090",3,2
860,2,1,2020-08-22 23:02:38,8.000000,"F1116",1,2
860,12,1,2020-08-27 23:37:14,30.000000,"F4251",1,5
860,14,1,2020-08-29 22:55:51,10.000000,"F4104",1,1
860,15,1,2020-08-25 23:10:16,35.000000,"F2781",1,5
860,15,1,2020-08-29 22:55:51,35.000000,"F4104",2,3
860,19,1,2020-08-21 23:38:02,20.000000,"F2487",2,3
860,45,1,2020-08-29 22:55:51,10.000000,"F4104",3,2
860,107,1,2020-08-29 22:55:51,10.000000,"F4104",4,5
860,123,1,2020-08-20 23:26:15,8.000000,"F3121",1,4
860,128,1,2020-08-17 23:59:39,25.000000,"F4262",1,4
860,128,1,2020-08-21 23:38:02,25.000000,"F2487",4,5
860,128,1,2020-08-24 23:02:40,25.000000,"F4762",1,3
860,146,1,2020-08-18 22:54:18,85.000000,"F2057",1,2
860,151,3,2020-08-18 22:54:18,12.000000,"F2057",2,1
860,151,3,2020-08-23 22:55:59,12.000000,"F3702",2,4
860,154,1,2020-08-19 22:30:17,22.000000,"F4818",1,3
860,154,1,2020-08-22 23:02:38,22.000000,"F1116",2,5
860,154,1,2020-08-28 23:22:00,22.000000,"F2378",1,5
860,154,5,2020-08-21 23:38:02,22.000000,"F2487",1,5
860,156,1,2020-08-21 23:38:02,30.000000,"F2487",3,3
860,164,1,2020-08-23 22:55:59,81.000000,"F3702",1,5
860,170,1,2020-08-26 22:58:34,20.000000,"F3383",1,5
861,12,1,2020-08-18 22:54:31,30.000000,"F3756",1,4
861,26,1,2020-08-27 23:37:32,5.000000,"F3711",2,1
861,74,1,2020-08-28 23:22:10,25.000000,"F4814",2,3
861,107,1,2020-08-26 22:58:55,10.000000,"F4710",2,4
861,123,1,2020-08-19 22:30:21,8.000000,"F5560",2,2
861,128,1,2020-08-23 22:56:06,25.000000,"F4444",1,5
861,128,1,2020-08-26 22:58:55,25.000000,"F4710",1,5
861,128,5,2020-08-20 23:26:22,25.000000,"F2551",1,4
861,134,1,2020-08-29 22:55:58,15.000000,"F3402",1,1
861,138,1,2020-08-28 23:22:10,22.000000,"F4814",1,4
861,146,1,2020-08-21 23:38:06,85.000000,"F5494",1,5
861,151,2,2020-08-24 23:02:55,12.000000,"F2503",1,1
861,154,1,2020-08-19 22:30:21,22.000000,"F5560",1,3
861,154,1,2020-08-25 23:10:36,22.000000,"F3841",1,4
861,154,1,2020-08-27 23:37:32,22.000000,"F3711",1,3
861,154,6,2020-08-20 23:26:22,22.000000,"F2551",2,3
861,156,2,2020-08-22 23:02:42,30.000000,"F1547",1,4
861,156,2,2020-08-24 23:02:55,30.000000,"F2503",2,4
861,158,1,2020-08-18 22:54:31,14.000000,"F3756",2,1
861,161,1,2020-08-17 23:59:47,12.000000,"F2142",2,4
861,161,1,2020-08-20 23:26:22,12.000000,"F2551",3,1
861,168,1,2020-08-17 23:59:47,27.000000,"F2142",1,5
862,12,1,2020-08-19 22:30:26,30.000000,"F5785",2,2
862,12,2,2020-08-20 23:26:34,30.000000,"F2399",1,5
862,15,1,2020-08-29 22:56:02,35.000000,"F4104",1,4
862,74,1,2020-08-21 23:38:15,25.000000,"F5494",1,2
862,74,1,2020-08-28 23:22:17,25.000000,"F2416",1,2
862,128,1,2020-08-17 23:59:51,25.000000,"F3199",1,1
862,128,2,2020-08-18 22:54:43,25.000000,"F3171",1,4
862,130,2,2020-08-20 23:26:34,21.000000,"F2399",2,3
862,134,1,2020-08-22 23:02:48,15.000000,"F4574",2,4
862,134,1,2020-08-26 22:59:12,15.000000,"F2728",2,3
862,135,1,2020-08-24 23:03:01,21.000000,"F3717",1,1
862,138,1,2020-08-23 22:56:15,22.000000,"F3804",2,3
862,139,1,2020-08-19 22:30:26,21.000000,"F5785",1,1
862,148,1,2020-08-25 23:10:44,90.000000,"F4312",1,1
862,148,1,2020-08-26 22:59:12,90.000000,"F2728",1,3
862,154,1,2020-08-17 23:59:51,22.000000,"F3199",2,4
862,154,1,2020-08-22 23:02:48,22.000000,"F4574",1,5
862,154,1,2020-08-23 22:56:15,22.000000,"F3804",1,2
862,154,1,2020-08-25 23:10:44,22.000000,"F4312",2,2
862,155,1,2020-08-26 22:59:12,27.000000,"F2728",3,1
862,155,2,2020-08-26 22:59:12,27.000000,"F2728",4,2
862,156,1,2020-08-20 23:26:34,30.000000,"F2399",3,1
862,159,1,2020-08-18 22:54:43,20.000000,"F3171",2,3
862,159,1,2020-08-27 23:37:50,20.000000,"F3430",1,5
863,2,1,2020-08-18 22:55:24,8.000000,"F1047",2,2
863,4,1,2020-08-27 23:38:05,21.000000,"F2371",1,5
863,12,1,2020-08-22 23:02:52,30.000000,"F4499",1,5
863,25,6,2020-08-25 23:10:50,10.000000,"F3855",2,4
863,107,1,2020-08-28 23:22:36,10.000000,"F3105",1,3
863,124,1,2020-08-29 22:56:17,25.000000,"F2402",1,4
863,128,1,2020-08-28 23:22:36,25.000000,"F3105",2,5
863,128,2,2020-08-20 23:27:11,25.000000,"F2168",1,5
863,133,1,2020-08-23 22:56:34,21.000000,"F2586",1,2
863,134,1,2020-08-18 22:55:24,15.000000,"F1047",1,2
863,135,1,2020-08-21 23:38:26,21.000000,"F3546",1,3
863,135,1,2020-08-29 22:56:17,21.000000,"F2402",3,4
863,138,2,2020-08-23 22:56:34,22.000000,"F2586",2,3
863,154,1,2020-08-21 23:38:26,22.000000,"F3546",2,3
863,155,1,2020-08-20 23:27:11,27.000000,"F2168",2,1
863,155,1,2020-08-24 23:03:26,27.000000,"F2825",2,1
863,155,1,2020-08-26 23:00:04,27.000000,"F2380",1,3
863,156,1,2020-08-19 22:30:46,30.000000,"F3775",1,4
863,159,1,2020-08-18 22:55:24,20.000000,"F1047",3,4
863,159,1,2020-08-24 23:03:26,20.000000,"F2825",1,4
863,161,1,2020-08-17 23:59:54,12.000000,"F3421",1,5
863,169,1,2020-08-28 23:22:36,25.000000,"F3105",3,2
863,169,1,2020-08-29 22:56:17,25.000000,"F2402",2,2
863,173,1,2020-08-25 23:10:50,45.000000,"F3855",1,1
863,173,1,2020-08-26 23:00:04,45.000000,"F2380",2,5
864,4,1,2020-08-27 23:38:09,21.000000,"F3340",1,4
864,15,1,2020-08-29 22:56:35,35.000000,"F4104",2,3
864,124,1,2020-08-29 22:56:35,25.000000,"F4104",1,3
864,124,1,2020-08-29 22:56:35,25.000000,"F4104",3,5
864,128,1,2020-08-18 22:55:34,25.000000,"F3175",2,4
864,128,1,2020-08-26 23:00:12,25.000000,"F3659",1,3
864,140,1,2020-08-19 22:30:50,26.000000,"F5650",1,3
864,148,1,2020-08-22 23:03:01,90.000000,"F4328",1,5
864,148,1,2020-08-24 23:04:04,90.000000,"F3820",1,3
864,148,1,2020-08-24 23:04:04,90.000000,"F3820",2,3
864,151,2,2020-08-22 23:03:01,12.000000,"F4328",3,1
864,154,1,2020-08-18 22:55:34,22.000000,"F3175",1,5
864,154,1,2020-08-22 23:03:01,22.000000,"F4328",4,3
864,154,1,2020-08-23 22:56:37,22.000000,"F3356",1,2
864,154,1,2020-08-29 22:56:35,22.000000,"F4104",5,3
864,155,1,2020-08-21 23:38:33,27.000000,"F1860",1,4
864,155,1,2020-08-24 23:04:04,27.000000,"F3820",3,1
864,155,1,2020-08-25 23:11:00,27.000000,"F2117",2,5
864,156,1,2020-08-17 23:59:58,30.000000,"F2060",1,3
864,156,1,2020-08-19 22:30:50,30.000000,"F5650",2,5
864,156,1,2020-08-24 23:04:04,30.000000,"F3820",4,2
864,156,1,2020-08-28 23:22:39,30.000000,"F2991",1,1
864,160,2,2020-08-29 22:56:35,25.000000,"F4104",4,3
864,161,1,2020-08-20 23:27:14,12.000000,"F3428",1,5
864,163,1,2020-08-21 23:38:33,20.000000,"F1860",2,3
864,164,1,2020-08-22 23:03:01,81.000000,"F4328",2,5
864,173,1,2020-08-25 23:11:00,45.000000,"F2117",1,5
865,12,1,2020-08-28 23:22:42,30.000000,"F3059",1,4
865,12,1,2020-08-29 22:56:49,30.000000,"F4479",2,5
865,14,1,2020-08-26 23:00:23,10.000000,"F2402",4,5
865,15,1,2020-08-21 23:38:37,35.000000,"F3815",1,2
865,15,1,2020-08-26 23:00:23,35.000000,"F2402",2,1
865,18,1,2020-08-26 23:00:23,55.000000,"F2402",3,3
865,21,1,2020-08-18 22:55:42,30.000000,"F4623",1,1
865,128,1,2020-08-23 22:56:44,25.000000,"F3543",1,5
865,128,2,2020-08-20 23:27:17,25.000000,"F3347",1,5
865,130,1,2020-08-18 00:00:06,21.000000,"F4735",1,5
865,130,1,2020-08-19 22:30:58,21.000000,"F2753",2,4
865,134,1,2020-08-25 23:11:14,15.000000,"F4314",1,3
865,135,1,2020-08-22 23:03:08,21.000000,"F4530",2,5
865,140,1,2020-08-19 22:30:58,26.000000,"F2753",1,3
865,154,1,2020-08-22 23:03:08,22.000000,"F4530",1,5
865,154,1,2020-08-25 23:11:14,22.000000,"F4314",2,5
865,154,1,2020-08-27 23:38:44,22.000000,"F2327",1,4
865,154,1,2020-08-28 23:22:42,22.000000,"F3059",2,4
865,154,3,2020-08-26 23:00:23,22.000000,"F2402",1,3
865,156,1,2020-08-29 22:56:49,30.000000,"F4479",1,2
865,157,1,2020-08-24 23:04:19,32.000000,"F4263",1,1
865,167,1,2020-08-18 22:55:42,10.000000,"F4623",2,3
866,12,1,2020-08-19 22:31:19,30.000000,"F2697",1,5
866,128,1,2020-08-24 23:04:50,25.000000,"F2576",1,5
866,128,2,2020-08-23 22:56:50,25.000000,"F3208",1,5
866,134,1,2020-08-18 22:55:59,15.000000,"F2115",1,2
866,134,1,2020-08-19 22:31:19,15.000000,"F2697",2,1
866,134,1,2020-08-25 23:11:20,15.000000,"F4259",1,1
866,134,3,2020-08-19 22:31:19,15.000000,"F2697",3,1
866,146,1,2020-08-26 23:00:41,85.000000,"F2728",1,5
866,151,6,2020-08-26 23:00:41,12.000000,"F2728",2,3
866,154,1,2020-08-21 23:38:43,22.000000,"F2380",2,3
866,154,1,2020-08-25 23:11:20,22.000000,"F4259",2,1
866,154,1,2020-08-28 23:22:46,22.000000,"F4767",1,1
866,154,2,2020-08-20 23:27:21,22.000000,"F3663",1,3
866,154,4,2020-08-19 22:31:19,22.000000,"F2697",5,2
866,155,1,2020-08-26 23:00:41,27.000000,"F2728",3,5
866,156,1,2020-08-18 00:00:11,30.000000,"F3421",1,2
866,156,1,2020-08-19 22:31:19,30.000000,"F2697",4,4
866,156,1,2020-08-21 23:38:43,30.000000,"F2380",1,2
866,161,1,2020-08-27 23:38:56,12.000000,"F2327",1,3
866,169,1,2020-08-29 22:56:52,25.000000,"F3220",1,2
867,15,1,2020-08-25 23:11:26,35.000000,"F2053",1,3
867,21,1,2020-08-18 22:56:38,30.000000,"F3440",1,5
867,51,1,2020-08-20 23:27:26,15.000000,"F2548",1,4
867,128,1,2020-08-26 23:00:44,25.000000,"F4463",1,1
867,129,1,2020-08-28 23:22:57,16.000000,"F2595",1,2
867,132,1,2020-08-28 23:22:57,21.000000,"F2595",2,5
867,132,2,2020-08-18 00:00:19,21.000000,"F4590",1,4
867,139,1,2020-08-19 22:31:24,21.000000,"F5723",1,3
867,139,1,2020-08-21 23:38:48,21.000000,"F4448",1,3
867,151,4,2020-08-24 23:05:38,12.000000,"F1159",1,1
867,154,1,2020-08-22 23:03:29,22.000000,"F2077",1,2
867,154,1,2020-08-29 22:56:56,22.000000,"F2199",1,3
